ISIN,Name,Asset class,Currency,Weight,Sector,Country
CNE100003S06,CHINA RESOURCES MICROELECT-A NTH-SSE,EQUITY,CNH,0.00000442950326308533,Information Technology,China
CNE000000JX9,SHANGHAI ZHANGJIANG HIGH-A,EQUITY,CNY,0.00000441783289029638,Real Estate,China
CNE100004231,QUANTUMCTEK CO LTD-A NTH-SSE,EQUITY,CNH,0.00000438626084369321,Information Technology,China
CNE100001DJ8,ZHEJIANG JINGSHENG MECHANI-A,EQUITY,CNY,0.00000438610777894615,Information Technology,China
CNE1000023N5,ZHEJIANG WEIMING ENVIRONME-A NTH-SSE,EQUITY,CNH,0.00000437277811916516,Industrials,China
CNE000000WS2,CHINA RARE EARTH RESOURCES-A NTH-SZSE,EQUITY,CNH,0.00000435727298595791,Materials,China
CNE1000018V8,GREAT WALL MOTOR CO LTD-A NTH-SSE,EQUITY,CNH,0.00000434334572232405,Consumer Discretionary,China
CNE1000031T5,CSC FINANCIAL CO LTD-A NTH-SSE,EQUITY,CNH,0.0000043166603491881,Financials,China
CNE100001377,INGENIC SEMICONDUCTOR CO -A NTH-SZSE,EQUITY,CNH,0.00000430946956277314,Information Technology,China
CNE1000015Y8,FOUNDER SECURITI -A NT-SS,EQUITY,CNH,0.00000430390386803439,Financials,China
CNE100004JY8,DAZHONG MINING CO LTD CL A NTH-SZSE,EQUITY,CNH,0.00000430206383437296,Materials,China
CNE100001XR9,HUBEI FEILIHUA QUARTZ GLAS-A NTH-SZSE,EQUITY,CNH,0.00000429633041975179,Materials,China
CNE000000FB3,WANXIANG QIANCHA -A NT-SZ,EQUITY,CNH,0.00000429078752189026,Consumer Discretionary,China
CNE100000387,GUANGZHOU BAIYUNSHAN PHARMA -H,EQUITY,HKD,0.00000428483753693549,Health Care,China
CNE100001QV5,LIVZON PHARMACEUTICAL GROU-H,EQUITY,HKD,0.00000426420799139856,Health Care,China
EGS38191C010,ABOU KIR FERTIL & CHEMICALS,EQUITY,EGP,0.00000426385138310488,Materials,Egypt
INE093A01041,HEXAWARE TECHNOLOGIES LTD,EQUITY,INR,0.00000424355076393928,Information Technology,India
TREINVS00029,INVESTCO HOLDING AS,EQUITY,TRY,0.00000424080048353736,Financials,Turkey
CNE100005MX1,SHANGHAI CHICMAX COSMETIC-H,EQUITY,HKD,0.00000423792156361399,Consumer Staples,China
INE002L01015,SJVN LTD,EQUITY,INR,0.00000422310359342012,Utilities,India
TREKOZA00014,TR ANADOLU METAL MADENCILIK,EQUITY,TRY,0.00000421273101428441,Materials,Turkey
CNE100005ZD5,SKYVERSE TECHNOLOGY CO LTD,EQUITY,CNY,0.00000420640976590061,Information Technology,China
CNE100000957,CHINA COAL ENERGY CO-A NTH-SSE,EQUITY,CNH,0.0000042011062352499,Energy,China
TRABTCIM91F5,BATI CIMENTO,EQUITY,TRY,0.00000418996019063704,Materials,Turkey
CNE100005QH5,LOONGSON TECHNOLOGY CORPORATION LIMITED,EQUITY,CNY,0.00000418719199840302,Information Technology,China
CNE100006DD0,SUZHOU CENTEC COMMUNICATIO-A NTH-SSE,EQUITY,CNH,0.00000418333118441075,Information Technology,China
CNE1000057N3,HUAXIN BUILDING MATERIALS-H,EQUITY,HKD,0.0000041825821441592,Materials,China
CNE000001NK6,HUAFON CHEMICAL CO LTD -A NTH-SZSE,EQUITY,CNH,0.00000417317843230539,Materials,China
CNE100006HM2,DELTON TECHNOLOGY GUANGZHO-A NTH-SZSE,EQUITY,CNH,0.00000415992041985282,Information Technology,China
CNE100000VV7,DAJIN HEAVY INDUSTRY CO LT-A NTH-SZSE,EQUITY,CNH,0.00000415633642508395,Industrials,China
CNE1000060N7,UNITED NOVA TECHNOLOGY CO-A NTH-SSE,EQUITY,CNH,0.00000412053881445296,Information Technology,China
CNE0000001J1,HENGYI PETROCHEMICAL CO -A NTH-SZSE,EQUITY,CNH,0.00000409520334211819,Materials,China
BRCMINACNOR2,CSN MINERACAO SA,EQUITY,BRL,0.00000409058697448087,Materials,Brazil
CNE1000009Y1,JINDUICHENG MOLY -A NT-SS,EQUITY,CNH,0.0000040673471865021,Materials,China
CNE100005D92,SUPCON TECHNOLOGY CO LTD-A NTH-SSE,EQUITY,CNH,0.00000406689124895767,Information Technology,China
CNE1000000F9,LEO GROUP CO LTD-A,EQUITY,CNY,0.00000405676455042628,Communication Services,China
CNE000000X38,SHANGHAI FOSUN P -A NT-SS,EQUITY,CNH,0.0000040411405477878,Health Care,China
KYG5139W1050,JF SMARTINVEST HOLDINGS LTD,EQUITY,HKD,0.0000040363238933006,Financials,China
CNE1000003R8,MAANSHAN IRON  STL H,EQUITY,HKD,0.00000402779623287145,Materials,China
CNE100000PW7,SICHUAN KELUN PHARM NT-SZ,EQUITY,CNH,0.00000400630854774197,Health Care,China
CNE100006KM6,SICHUAN HUAFENG TECHNOLOGY-A NTH-SSE,EQUITY,CNH,0.0000039870175045676,Industrials,China
EGS69101C011,EFG HOLDING S.A.E.,EQUITY,EGP,0.00000397248612368738,Financials,Egypt
CNE100006M90,HUA HONG SEMICONDUCTOR LTD-A NTH-SSE,EQUITY,CNH,0.00000393736102093442,Information Technology,China
CNE100005584,GEOVIS TECHNOLOGY CO LTD-A NTH-SSE,EQUITY,CNH,0.00000392295827957565,Information Technology,China
EGS745L1C014,FAWRY FOR BANKING & PAYMENT,EQUITY,EGP,0.00000389682817323489,Financials,Egypt
TREHDEF00017,HEDEF HOLDING AS,EQUITY,TRY,0.0000038616688751661,Financials,Turkey
CNE100001QN2,BANK OF CHONGQING CO LTD-H,EQUITY,HKD,0.0000038614278796069,Financials,China
CNE1000008K2,SHANGHAI STONEHILL TECHNOL-A NTH-SZSE,EQUITY,CNH,0.00000386060556367856,Information Technology,China
CNE100000V95,INDUSTRIAL SECURITIES CO-A,EQUITY,CNY,0.00000384433673508439,Financials,China
CNE1000055X6,DOSILICON CO LTD-A NTH-SSE,EQUITY,CNH,0.00000384183396363516,Information Technology,China
KYG2135N1060,CHINA RESOURCES BEVERAGE HOL,EQUITY,HKD,0.00000382815420895399,Consumer Staples,China
CNE1000004C8,SINOPEC SHANGHAI PETROCHEMICAL-H,EQUITY,HKD,0.00000382565795089825,Materials,China
ID1000188303,MERDEKA BATTERY MATERIALS TB,EQUITY,IDR,0.0000038197128509886,Materials,Indonesia
CNE100005B03,REMEGEN CO LTD-A NTH-SSE,EQUITY,CNH,0.00000381424974219735,Health Care,China
CNE100003MK3,GRACE FABRIC TECHNOLOGY CO-A NTH-SSE,EQUITY,CNH,0.00000381351861377789,Materials,China
TRADOHOL91Q8,DOGAN SIRKETLER GRUBU HLDGS,EQUITY,TRY,0.0000038026151930726,Consumer Discretionary,Turkey
CNE000001G53,SHANGHAI ELECTRIC POWER CO-A NTH-SSE,EQUITY,CNH,0.00000379044166063641,Utilities,China
CNE100002RP3,BAIYIN NONFERROUS GROUP CO-A NTH-SSE,EQUITY,CNH,0.0000037640673020397,Materials,China
CNE100000LM7,HUBEI DINGLONG CO LTD-A NTH-SZSE,EQUITY,CNH,0.0000037483000047444,Materials,China
CNE100000478,SHENZHEN EXPRESSWAY CO LTD H,EQUITY,HKD,0.00000374829674804765,Industrials,China
CNE100001BC7,HAISCO PHARMACEUTICAL GROU-A NTH-SZSE,EQUITY,CNH,0.00000373339247539002,Health Care,China
CNE100000Q50,SHENZHEN MTC CO LTD -A NTH-SZSE,EQUITY,CNH,0.00000372818501729332,Consumer Discretionary,China
TRETRGY00018,TORUNLAR GAYRIMENKUL YATIRIM,EQUITY,TRY,0.00000372719335313419,Real Estate,Turkey
CNE000001GD5,HUNDSUN TECHNOLOGIESNT-SS,EQUITY,CNH,0.00000372388454924035,Information Technology,China
CNE000000RL7,CHINA GREATWALL TECHNOLOGY-A NTH-SZSE,EQUITY,CNH,0.00000371822278194759,Information Technology,China
CNE000000XS0,ASIA-POTASH INTERNATIONAL-A NTH-SZSE,EQUITY,CNH,0.00000371064933366499,Materials,China
CNE100001617,BEIJING ENLIGHT MEDIA CO L-A NTH-SZSE,EQUITY,CNH,0.00000370558517022511,Communication Services,China
CNE100006KH6,CSI SOLAR CO LTD-A NTH-SSE,EQUITY,CNH,0.0000036942437238075,Information Technology,China
CNE100003K53,SHENWAN HONGYUAN GROUP CO -H,EQUITY,HKD,0.00000368540993388423,Financials,China
SE0009161052,SAGAX AB-D,EQUITY,SEK,0.00000368508914925476,Real Estate,Sweden
CNE100000379,GUANGSHEN RAILWAY,EQUITY,HKD,0.00000367800583383241,Industrials,China
CNE0000001S2,FOUNDER TECHNOLOGY GROUP -A NTH-SSE,EQUITY,CNH,0.00000366860375032699,Information Technology,China
CNE100000QD5,SHENZHEN FASTPRINT CIRCUIT-A NTH-SZSE,EQUITY,CNH,0.00000363921857558869,Information Technology,China
CNE100003MF3,WESTERN SUPERCONDUCTING TE-A NTH-SSE,EQUITY,CNH,0.0000036357860172185,Materials,China
CNE1000048D3,YIHAI KERRY ARAWANA HOLDIN-A NTH-SZSE,EQUITY,CNH,0.00000362889810360091,Consumer Staples,China
CNE1000012X7,TONGKUN GROUP CO LTD-A NTH-SSE,EQUITY,CNH,0.00000362467091122473,Materials,China
CNE1000006B5,HUNAN GOLD CORP LTD-A NTH-SZSE,EQUITY,CNH,0.00000361480312008464,Materials,China
CNE1000010N2,37 INTERACTIVE ENTERTAINME-A NTH-SZSE,EQUITY,CNH,0.00000361327572931081,Communication Services,China
CNE100001V45,SPRING AIRLINES -A NT-SS,EQUITY,CNH,0.00000360663369629753,Industrials,China
CNE100000K15,SHENZHEN CAPCHEM TECHNOLOG-A NTH-SZSE,EQUITY,CNH,0.00000360524797183215,Materials,China
TRERGYO00019,REYSAS GAYRIMENKUL YATIRIM O,EQUITY,TRY,0.0000036024276724502,Real Estate,Turkey
CNE000001DZ5,SHENGHE RESOURCES HOLDINGS-A NTH-SSE,EQUITY,CNH,0.00000360149788552924,Materials,China
CNE1000032B1,CHINA MERCHANTS EXPRESSWAY-A NTH-SZSE,EQUITY,CNH,0.00000359922796789735,Industrials,China
TREULKR00015,ULKER BISKUVI SANAYI,EQUITY,TRY,0.00000358505808035591,Consumer Staples,Turkey
TREAKSN00011,AKSA ENERJI URETIM A.S.,EQUITY,TRY,0.00000356976788913389,Utilities,Turkey
CNE100002NT4,SG MICRO CORP-A NTH-SZSE,EQUITY,CNH,0.00000356315353804296,Information Technology,China
CNE100005Q55,GUOBO ELECTRONICS CO LTD,EQUITY,CNY,0.00000355998802880594,Information Technology,China
CNE100001SN8,ANHUI YINGLIU ELECTROMECHA-A NTH-SSE,EQUITY,CNH,0.00000354590607207665,Industrials,China
CNE000001LJ2,HUADIAN POWER INTL CORP-A,EQUITY,CNY,0.00000351379829885877,Utilities,China
CNE100000T40,SHENZHEN EVERWIN PRECISION-A,EQUITY,CNY,0.00000348651532186995,Information Technology,China
CNE100002TS3,CIG SHANGHAI CO LTD-A NTH-SSE,EQUITY,CNH,0.0000034652784023899,Information Technology,China
CNE100002391,BANK OF QINGDAO CO LTD-H,EQUITY,HKD,0.00000345881385934928,Financials,China
CNE100001YV9,FULIN PRECISION CO LTD-A NTH-SZSE,EQUITY,CNH,0.00000345875686715623,Consumer Discretionary,China
CNE100000CF0,TALKWEB INFORMATION SYSTEM-A NTH-SZSE,EQUITY,CNH,0.00000345445639910326,Communication Services,China
CNE0000019F1,SICHUAN HONGDA CO LTD -A,EQUITY,CNY,0.00000343231086123111,Materials,China
CNE0000008J6,CITI PACIFIC SPECIAL STEE-A NTH-SZSE,EQUITY,CNH,0.0000034187174090137,Materials,China
CNE0000011K8,CHINA RESOURCES SA NT-SZ,EQUITY,CNH,0.00000341374768977945,Health Care,China
CNE1000015F7,SAILUN GROUP CO LTD-A NTH-SSE,EQUITY,CNH,0.00000340552941554116,Consumer Discretionary,China
CNE100000CT1,ZHEJIANG CRYSTAL-OPTECH -A NTH-SZSE,EQUITY,CNH,0.00000340466964760024,Information Technology,China
CNE1000033T1,SANGFOR TECHNOLOGIES INC-A NTH-SZSE,EQUITY,CNH,0.00000340380987965932,Information Technology,China
CNE000001HC5,YUNNAN CHIHONG ZINC & GERM-A NTH-SSE,EQUITY,CNH,0.00000339334611301473,Materials,China
CNE100001VX1,HANGZHOU FIRST APPLIED MAT-A NTH-SSE,EQUITY,CNH,0.00000337920390739564,Information Technology,China
CNE000000FK4,SHENZHEN KAIFA TECHNOLOGY-A NTH-SZSE,EQUITY,CNH,0.00000337717335697456,Information Technology,China
CNE000001JP3,KINGFA SCI.& TECH CO LTD-A NTH-SSE,EQUITY,CNH,0.00000337084233850053,Materials,China
CNE000000KN8,CHENGTUN MINING GROUP CO -A NTH-SSE,EQUITY,CNH,0.00000336472626201172,Materials,China
CNE000001DN1,HANGZHOU SILAN MICROELECTR-A NTH-SSE,EQUITY,CNH,0.00000336405701083043,Information Technology,China
KR7005383005,HYUNDAI MOTOR CO LTD-3P,EQUITY,KRW,0.00000335975979947421,Consumer Discretionary,South Korea
CNE100000BN6,CHENGXIN LITHIUM GROUP CO-A NTH-SZSE,EQUITY,CNH,0.00000335662685720465,Materials,China
CNE1000009V7,CASTECH INC -A NTH-SZSE,EQUITY,CNH,0.00000335125167922553,Information Technology,China
CNE1000010F8,INNER MONGOLIA JUNZHENG EN-A NTH-SSE,EQUITY,CNH,0.00000334898338994201,Materials,China
CNE000000DM5,ADDSINO CO LTD -A NTH-SZSE,EQUITY,CNH,0.00000334575763181519,Information Technology,China
TREENRY00016,ENERYA ENERJI AS,EQUITY,TRY,0.00000334041827750028,Utilities,Turkey
CNE100000GQ8,WANGSU SCIENCE & TECHNOLOG-A NTH-SZSE,EQUITY,CNH,0.00000330743933790288,Information Technology,China
CNE100003JW4,PHARMARON BEIJING CO LTD-A NTH-SZSE,EQUITY,CNH,0.00000330557487901585,Health Care,China
CNE100001R90,YANGZHOU YANGJIE ELECTRONI-A NTH-SZSE,EQUITY,CNH,0.00000330545600958462,Information Technology,China
CNE100002XQ9,OLYMPIC CIRCUIT TECHNOLOGY-A NTH-SSE,EQUITY,CNH,0.00000329733380790033,Information Technology,China
CNE100002R65,ZHESHANG SECURITIES CO LTD-A NTH-SSE,EQUITY,CNH,0.00000328531659690794,Financials,China
CNE000000GJ4,SICHUAN CHANGHONG ELECTRIC-A NTH-SSE,EQUITY,CNH,0.0000032804185250021,Consumer Discretionary,China
CNE000000MD5,ANHUI GUJING DISTILLERY CO-A NTH-SZSE,EQUITY,CNH,0.00000326933435762742,Consumer Staples,China
CNE100005GY1,EMPYREAN TECHNOLOGY CO LTD-A NTH-SZSE,EQUITY,CNH,0.00000326811635304445,Information Technology,China
CNE0000009Y3,TSINGTAO BREWERY A NT-SS,EQUITY,CNH,0.00000325961148949252,Consumer Staples,China
CNE100005WS0,GUANGDONG DTECH TECHNOLOGY-A NTH-SZSE,EQUITY,CNH,0.00000325378200231735,Industrials,China
CNE100004900,ZHONGTAI SECURITIES CO LTD-A NTH-SSE,EQUITY,CNH,0.00000325378200231735,Financials,China
CNE100005XJ7,SHANGHAI ALLIST PHARMACEUT-A NTH-SSE,EQUITY,CNH,0.00000325172376997393,Health Care,China
CNE000000Q11,SDIC CAPITAL CO -A NT-SS,EQUITY,CNH,0.0000032460424625007,Financials,China
CNE100000X10,CHONGQING AFARI TECHNOLOGY-A NTH-SSE,EQUITY,CNH,0.00000324088222650682,Consumer Discretionary,China
CNE100002W84,ZHEJIANG CFMOTO POWER CO L-A NTH-SSE,EQUITY,CNH,0.00000323705886452712,Consumer Discretionary,China
CNE100004P24,XINJIANG DAQO NEW ENERGY C-A NTH-SSE,EQUITY,CNH,0.00000321293651173021,Information Technology,China
CNE000001Q02,DATANG INTL POWER GEN CO-A NTH-SSE,EQUITY,CNH,0.00000318125373743767,Utilities,China
CNE1000015M3,LB GROUP CO LTD-A NTH-SZSE,EQUITY,CNH,0.00000317315433263061,Materials,China
CNE1000055Y4,JL MAG RARE-EARTH CO LTD -H,EQUITY,HKD,0.00000317132895410453,Industrials,China
CNE100002PC5,YEALINK NETWORK TECHNOLOGY-A NTH-SZSE,EQUITY,CNH,0.00000315913099644274,Information Technology,China
CNE0000003F5,GUOCHENG MINING CO LTD-A NTH-SZSE,EQUITY,CNH,0.00000315344480392439,Materials,China
CNE100001KV8,HANGZHOU TIGERMED CONSULTI-A NTH-SZSE,EQUITY,CNH,0.00000314183468002524,Health Care,China
CNE100000PG0,JIANGSU YOKE TECHNOLOGY-A NTH-SZSE,EQUITY,CNH,0.00000313875384490361,Materials,China
CNE100002177,DONGXING SECURIT -A NT-SS,EQUITY,CNH,0.00000313853890291838,Financials,China
CNE100005RH3,SICC CO LTD-A NTH-SSE,EQUITY,CNH,0.00000313197665897538,Information Technology,China
CNE100000T24,GUANGZHOU HAIGE COM NT-SZ,EQUITY,CNH,0.00000313051114543973,Information Technology,China
CNE000001FJ4,ZHEJIANG LONGSHENG NT-SS,EQUITY,CNH,0.00000312391796287764,Materials,China
CNE100004G17,NINGBO ZHENYU TECHNOLOGY C-A NTH-SZSE,EQUITY,CNH,0.00000312148032536333,Industrials,China
CNE100000072,ZHEJIANG YINLUN MACHINERY -A NTH-SZSE,EQUITY,CNH,0.00000311868607955534,Consumer Discretionary,China
CNE0000017Y6,YONYOU NETWORK TECHNOLOGY-A NTH-SSE,EQUITY,CNH,0.00000311856558177575,Information Technology,China
CNE000001NT7,SHANXI LU AN ENVIRO NT-SS,EQUITY,CNH,0.00000311694211844791,Energy,China
CNE100003ML1,ANJI MICROELECTRONICS TECH-A NTH-SSE,EQUITY,CNH,0.00000310727298580932,Information Technology,China
CNE100001ZL7,SAI MICROELECTRONICS INC-A NTH-SZSE,EQUITY,CNH,0.0000031033730914561,Information Technology,China
CNE100004PL2,SHANGHAI FUDAN MICROELE-DO-A NTH-SSE,EQUITY,CNH,0.00000308573645022865,Information Technology,China
TREDOTO00013,DOGUS OTOMOTIV SERVIS VE TIC,EQUITY,TRY,0.00000308144249556918,Consumer Discretionary,Turkey
CNE100001V60,SHANGHAI M&G STATIONERY IN-A NTH-SSE,EQUITY,CNH,0.00000307883713817245,Industrials,China
CNE100002SX5,JIANGSU FINANCIAL LEASING-A NTH-SSE,EQUITY,CNH,0.00000306464771045054,Financials,China
CNE1000019P8,SOOCHOW SECURI CO-A NT-SS,EQUITY,CNH,0.0000030559751270162,Financials,China
CNE100003LY6,SHANGHAI BOCHU ELECTRONIC-A NTH-SSE,EQUITY,CNH,0.00000305301967471929,Information Technology,China
CNE000001P52,SHANDONG SUN PAPER INDUSTR-A NTH-SZSE,EQUITY,CNH,0.00000304833003140519,Materials,China
CNE1000008X5,ZHEJIANG HAILIANG CO -A NTH-SZSE,EQUITY,CNH,0.00000304622783365571,Materials,China
CNE1000022P2,JCHX MINING MANAGEMENT CO -A NTH-SSE,EQUITY,CNH,0.00000304498540384714,Materials,China
CNE1000053V5,HAINAN JINPAN SMART TECHNOLOGY CO LTD,EQUITY,CNY,0.0000030447232397591,Industrials,China
CNE100000825,TIANSHUI HUATIAN TECHNOLOG-A NTH-SZSE,EQUITY,CNH,0.0000030281433966257,Information Technology,China
CNE100002ST3,HEBEI YANGYUAN ZHIHUI BEVE-A NTH-SSE,EQUITY,CNH,0.00000302482319429325,Consumer Staples,China
CNE000000DJ1,NINGBO JOYSON ELECTRONIC  -A NTH-SSE,EQUITY,CNH,0.00000301784734986352,Consumer Discretionary,China
CNE000000LP1,BAIC BLUEPARK NEW ENERGY  -A NTH-SSE,EQUITY,CNH,0.0000030101061816985,Consumer Discretionary,China
CNE000000SH3,CHANGJIANG SECU L-A NT-SZ,EQUITY,CNH,0.0000030101061816985,Financials,China
CNE100003RC9,BEIJING HUAFENG TEST & CON-A NTH-SSE,EQUITY,CNH,0.00000300813913686398,Information Technology,China
CNE0000012G4,GUANGHUI ENERGY CO LTD-A NTH-SSE,EQUITY,CNH,0.000003006427742724,Energy,China
CNE0000000T2,CHINA VANKE CO LTD -A,EQUITY,CNY,0.00000300007392737274,Real Estate,China
CNE100001XB3,YONGXING SPECIAL MATERIALS-A NTH-SZSE,EQUITY,CNH,0.00000299964241505391,Materials,China
CNE100004ZD8,ACM RESEARCH SHANGHAI I-A NTH-SSE,EQUITY,CNH,0.00000298506055537412,Information Technology,China
CNE100001Y83,MANGO EXCELLENT MEDIA CO L-A NTH-SZSE,EQUITY,CNH,0.00000297967072225965,Communication Services,China
CNE000000VB0,NEW HOPE LIUHE -A NT-SZ,EQUITY,CNH,0.00000297169181523218,Consumer Staples,China
CNE100006Z87,ANJOY FOODS GROUP CO LTD-H,EQUITY,HKD,0.00000295346896859047,Consumer Staples,China
CNE100003LQ2,BANK OF SUZHOU CO LTD-A NTH-SZSE,EQUITY,CNH,0.00000295076428194299,Financials,China
CNE000000W13,YUNNAN COPPER CO LTD-A NTH-SZSE,EQUITY,CNH,0.00000294689532620886,Materials,China
CNE100004KH1,FUJIAN WANCHEN FOOD GROUP-A NTH-SZSE,EQUITY,CNH,0.00000294316803678317,Consumer Staples,China
CNE100003JZ7,GINLONG TECHNOLOGIES CO LT-A NTH-SZSE,EQUITY,CNH,0.00000293920138014666,Industrials,China
CNE1000043F9,LEADER HARMONIOUS DRIVE SY-A,EQUITY,CNY,0.0000029353877882572,Industrials,China
CNE100003F50,BANK OF CHANGSHA CO LTD-A NTH-SSE,EQUITY,CNH,0.00000293084143959992,Financials,China
CNE000000C82,SHANGHAI PHARMACEUT NT-SS,EQUITY,CNH,0.00000292582449826285,Health Care,China
CNE100002BZ6,ASYMCHEM LABORATORIES TIAN-A NTH-SZSE,EQUITY,CNH,0.00000292560955627762,Health Care,China
CNE100004Z06,ASYMCHEM LABORATORIES TIAN-H,EQUITY,HKD,0.00000291821848301279,Health Care,China
CNE1000018W6,PERFECT WORLD -A NT-SZ,EQUITY,CNH,0.00000291454818578016,Communication Services,China
CNE100003ZH1,GAN & LEE PHARMACEUTICALS -A NTH-SSE,EQUITY,CNH,0.00000291406945135851,Health Care,China
CNE100000RC5,HANGZHOU GREATSTAR INDUSTRIA NTH-SZSE,EQUITY,CNH,0.00000290953124444309,Consumer Discretionary,China
CNE000001352,SENSTEED HI-TECH GROUP-A NTH-SZSE,EQUITY,CNH,0.00000290721410470838,Consumer Discretionary,China
CNE1000016C2,HEBEI CHANGSHAN BIOCHEMICA-A NTH-SZSE,EQUITY,CNH,0.00000290076421680312,Health Care,China
CNE100000P85,DO-FLUORIDE NEW MATERIALS -A NTH-SZSE,EQUITY,CNH,0.00000290045320226388,Materials,China
CNE100003ZR0,TRINA SOLAR CO LTD-A NTH-SSE,EQUITY,CNH,0.00000289355714690443,Information Technology,China
CNE100002V44,CAITONG SECURITIES CO LTD-A NTH-SSE,EQUITY,CNH,0.00000288318131107198,Financials,China
CNE100005154,QILU BANK CO LTD-A NTH-SSE,EQUITY,CNH,0.00000288272700187592,Financials,China
CNE100005RF7,ASR MICROELECTRONICS CO LT-A NTH-SSE,EQUITY,CNH,0.00000287398277111317,Information Technology,China
CNE100000Q84,ANDON HEALTH CO LTD-A NTH-SZSE,EQUITY,CNH,0.00000286963508095738,Health Care,China
CNE100003F43,TIANFENG SECURITIES CO LTD-A NTH-SSE,EQUITY,CNH,0.00000286404496099304,Financials,China
CNE1000058S0,ISOFTSTONE INFORMATION TEC-A NTH-SZSE,EQUITY,CNH,0.00000285673530514685,Information Technology,China
CNE000000R69,BEIJING TONGREN C-A NT-SS,EQUITY,CNH,0.0000028547519768286,Health Care,China
CNE100003LM1,ZHEJIANG SANMEI CHEMICAL I-A,EQUITY,CNY,0.00000285188445534383,Materials,China
CNE100003G91,SHENZHEN SC NEW ENERGY TEC-A NTH-SZSE,EQUITY,CNH,0.00000284099080472878,Information Technology,China
CNE100000C31,SHANGHAI RAAS BLOOD PRODUC-A NTH-SZSE,EQUITY,CNH,0.00000283953343293499,Health Care,China
CNE100000XB5,KINGNET NETWORK CO LTD-A NTH-SZSE,EQUITY,CNH,0.00000283788554438156,Communication Services,China
CNE100005XT6,BEONE MEDICINES LTD-A NTH-SSE,EQUITY,CNH,0.00000283354762431601,Health Care,China
CNE100003K04,CSPC INNOVATION PHARMACEUT-A NTH-SZSE,EQUITY,CNH,0.00000282589275861476,Health Care,China
CNE000000WD4,WINTIME ENERGY GROUP CO L-A NTH-SSE,EQUITY,CNH,0.00000281466529658326,Utilities,China
TRABRSAN91G8,BORUSAN BIRLESIK BORU FABRIK,EQUITY,TRY,0.00000281016617002879,Materials,Turkey
CNE100005QT0,SMARTSENS TECHNOLOGY SHANG-A NTH-SSE,EQUITY,CNH,0.00000280492940166137,Information Technology,China
CNE1000041D8,GUOLIAN MINSHENG SECURITIE-A NTH-SSE,EQUITY,CNH,0.00000279337952665202,Financials,China
CNE1000011H2,CHANGZHOU XINGYU AUTOMOTIV-A NTH-SSE,EQUITY,CNH,0.00000278499353253132,Consumer Discretionary,China
CNE000001HH4,HUAIBEI MINING HOLDINGS CO-A NTH-SSE,EQUITY,CNH,0.00000278399046993358,Materials,China
CNE100000SD1,JA SOLAR TECHNOLOGY CO LTD-A NTH-SZSE,EQUITY,CNH,0.00000277180716740715,Information Technology,China
CNE1000031N8,ECOVACS ROBOTICS CO LTD-A NTH-SSE,EQUITY,CNH,0.00000275467857087206,Consumer Discretionary,China
CNE0000013Y5,SHANXI COKING COAL ENERGY-A NTH-SZSE,EQUITY,CNH,0.0000027496372043094,Energy,China
CNE100000CS3,BEIJING ORIENTAL YUHONG-A NTH-SZSE,EQUITY,CNH,0.00000274313846595295,Materials,China
CNE100001FB0,SHANDONG SINOCERA FUNCTION-A NTH-SZSE,EQUITY,CNH,0.00000274292352396772,Materials,China
CNE0000007J8,CHANGCHUN HIGH-TECH INDUST-A NTH-SZSE,EQUITY,CNH,0.00000274230312323762,Health Care,China
CNE100002H00,SHENZHEN YUTO PACKAGING TE-A NTH-SZSE,EQUITY,CNH,0.00000273704681468973,Materials,China
CNE100003LZ3,AMLOGIC SHANGHAI INC-A NTH-SSE,EQUITY,CNH,0.00000273583532350025,Information Technology,China
CNE100004868,IMEIK TECHNOLOGY DEVELOPME-A NTH-SZSE,EQUITY,CNH,0.00000272820813972134,Health Care,China
TREREYS00015,REYSAS TICARET AS,EQUITY,TRY,0.00000272550508142224,Industrials,Turkey
CNE000000M72,WINGTECH TECHNOLOGY CO LTD-A NTH-SSE,EQUITY,CNH,0.00000271404150887666,Information Technology,China
CNE1000041Z1,SHANGHAI JUNSHI BIOSCIENCE-A,EQUITY,CNY,0.00000270749392006902,Health Care,China
